-5.45546   -4.01738   
-5.43544   -4.07545   
-5.41542   -4.13136   
-5.3954   -4.18509   
-5.37538   -4.23664   
-5.35536   -4.286   
-5.33534   -4.33316   
-5.31532   -4.37812   
-5.2953   -4.42086   
-5.27528   -4.4614   
-5.25526   -4.49972   
-5.23524   -4.53582   
-5.21522   -4.5697   
-5.1952   -4.60136   
-5.17518   -4.63081   
-5.15516   -4.65804   
-5.13514   -4.68307   
-5.11512   -4.70589   
-5.0951   -4.7265   
-5.07508   -4.74493   
-5.05506   -4.76117   
-5.03504   -4.77523   
-5.01502   -4.78712   
-4.99499   -4.79685   
-4.97497   -4.80444   
-4.95495   -4.8099   
-4.93493   -4.81323   
-4.91491   -4.81446   
-4.89489   -4.8136   
-4.87487   -4.81066   
-4.85485   -4.80567   
-4.83483   -4.79864   
-4.81481   -4.78958   
-4.79479   -4.77852   
-4.77477   -4.76549   
-4.75475   -4.75049   
-4.73473   -4.73355   
-4.71471   -4.7147   
-4.69469   -4.69396   
-4.67467   -4.67135   
-4.65465   -4.6469   
-4.63463   -4.62063   
-4.61461   -4.59257   
-4.59459   -4.56276   
-4.57457   -4.5312   
-4.55455   -4.49794   
-4.53453   -4.463   
-4.51451   -4.42642   
-4.49449   -4.38822   
-4.47447   -4.34844   
-4.45445   -4.3071   
-4.43443   -4.26424   
-4.41441   -4.21988   
-4.39439   -4.17408   
-4.37437   -4.12685   
-4.35435   -4.07823   
-4.33433   -4.02826   
-4.31431   -3.97697   
-4.29429   -3.9244   
-4.27427   -3.87058   
-4.25425   -3.81555   
-4.23423   -3.75935   
-4.21421   -3.702   
-4.19419   -3.64356   
-4.17417   -3.58405   
-4.15415   -3.52352   
-4.13413   -3.462   
-4.11411   -3.39953   
-4.09409   -3.33615   
-4.07407   -3.27189   
-4.05405   -3.20681   
-4.03403   -3.14092   
-4.01401   -3.07429   
-3.99399   -3.00693   
-3.97397   -2.9389   
-3.95395   -2.87023   
-3.93393   -2.80096   
-3.91391   -2.73113   
-3.89389   -2.66078   
-3.87387   -2.58995   
-3.85385   -2.51867   
-3.83383   -2.447   
-3.81381   -2.37496   
-3.79379   -2.30259   
-3.77377   -2.22994   
-3.75375   -2.15705   
-3.73373   -2.08394   
-3.71371   -2.01067   
-3.69369   -1.93726   
-3.67367   -1.86376   
-3.65365   -1.7902   
-3.63363   -1.71662   
-3.61361   -1.64306   
-3.59359   -1.56956   
-3.57357   -1.49615   
-3.55355   -1.42287   
-3.53353   -1.34975   
-3.51351   -1.27683   
-3.49349   -1.20415   
-3.47347   -1.13173   
-3.45345   -1.05962   
-3.43343   -0.987853   
-3.41341   -0.916453   
-3.39339   -0.845458   
-3.37337   -0.774901   
-3.35335   -0.704813   
-3.33333   -0.635227   
-3.31331   -0.566172   
-3.29329   -0.497681   
-3.27327   -0.429782   
-3.25325   -0.362506   
-3.23323   -0.295881   
-3.21321   -0.229935   
-3.19319   -0.164697   
-3.17317   -0.100194   
-3.15315   -0.0364512   
-3.13313   0.0265045   
-3.11311   0.088648   
-3.09309   0.149955   
-3.07307   0.210401   
-3.05305   0.269963   
-3.03303   0.328619   
-3.01301   0.386346   
-2.99299   0.443123   
-2.97297   0.49893   
-2.95295   0.553746   
-2.93293   0.607554   
-2.91291   0.660334   
-2.89289   0.712068   
-2.87287   0.76274   
-2.85285   0.812334   
-2.83283   0.860834   
-2.81281   0.908225   
-2.79279   0.954493   
-2.77277   0.999626   
-2.75275   1.04361   
-2.73273   1.08643   
-2.71271   1.12809   
-2.69269   1.16856   
-2.67267   1.20784   
-2.65265   1.24593   
-2.63263   1.2828   
-2.61261   1.31846   
-2.59259   1.3529   
-2.57257   1.38612   
-2.55255   1.4181   
-2.53253   1.44885   
-2.51251   1.47837   
-2.49249   1.50664   
-2.47247   1.53367   
-2.45245   1.55945   
-2.43243   1.58399   
-2.41241   1.60729   
-2.39239   1.62935   
-2.37237   1.65016   
-2.35235   1.66974   
-2.33233   1.68809   
-2.31231   1.7052   
-2.29229   1.7211   
-2.27227   1.73577   
-2.25225   1.74923   
-2.23223   1.76148   
-2.21221   1.77253   
-2.19219   1.7824   
-2.17217   1.79108   
-2.15215   1.79859   
-2.13213   1.80495   
-2.11211   1.81015   
-2.09209   1.81421   
-2.07207   1.81715   
-2.05205   1.81897   
-2.03203   1.81969   
-2.01201   1.81933   
-1.99199   1.81789   
-1.97197   1.8154   
-1.95195   1.81187   
-1.93193   1.80731   
-1.91191   1.80175   
-1.89189   1.7952   
-1.87187   1.78767   
-1.85185   1.77919   
-1.83183   1.76978   
-1.81181   1.75944   
-1.79179   1.74821   
-1.77177   1.73611   
-1.75175   1.72315   
-1.73173   1.70935   
-1.71171   1.69474   
-1.69169   1.67934   
-1.67167   1.66317   
-1.65165   1.64626   
-1.63163   1.62861   
-1.61161   1.61027   
-1.59159   1.59125   
-1.57157   1.57157   
-1.55155   1.55126   
-1.53153   1.53035   
-1.51151   1.50886   
-1.49149   1.4868   
-1.47147   1.46422   
-1.45145   1.44113   
-1.43143   1.41755   
-1.41141   1.39352   
-1.39139   1.36906   
-1.37137   1.34419   
-1.35135   1.31894   
-1.33133   1.29334   
-1.31131   1.26741   
-1.29129   1.24118   
-1.27127   1.21467   
-1.25125   1.18791   
-1.23123   1.16093   
-1.21121   1.13375   
-1.19119   1.10639   
-1.17117   1.07889   
-1.15115   1.05127   
-1.13113   1.02355   
-1.11111   0.995769   
-1.09109   0.967941   
-1.07107   0.940094   
-1.05105   0.912255   
-1.03103   0.884449   
-1.01101   0.8567   
-0.990991   0.829033   
-0.970971   0.801473   
-0.950951   0.774044   
-0.930931   0.746771   
-0.910911   0.719677   
-0.890891   0.692785   
-0.870871   0.666121   
-0.850851   0.639705   
-0.830831   0.613562   
-0.810811   0.587713   
-0.790791   0.562181   
-0.770771   0.536987   
-0.750751   0.512153   
-0.730731   0.4877   
-0.710711   0.463648   
-0.690691   0.440018   
-0.670671   0.41683   
-0.650651   0.394102   
-0.630631   0.371854   
-0.610611   0.350104   
-0.590591   0.328871   
-0.570571   0.308172   
-0.550551   0.288024   
-0.530531   0.268444   
-0.510511   0.249447   
-0.49049   0.23105   
-0.47047   0.213267   
-0.45045   0.196113   
-0.43043   0.179602   
-0.41041   0.163748   
-0.39039   0.148563   
-0.37037   0.13406   
-0.35035   0.12025   
-0.33033   0.107144   
-0.31031   0.0947545   
-0.29029   0.0830899   
-0.27027   0.07216   
-0.25025   0.0619736   
-0.23023   0.0525389   
-0.21021   0.0438636   
-0.19019   0.0359546   
-0.17017   0.0288183   
-0.15015   0.0224604   
-0.13013   0.0168861   
-0.11011   0.0120998   
-0.0900901   0.00810525   
-0.0700701   0.0049058   
-0.0500501   0.00250396   
-0.03003   0.000901667   
-0.01001   0.000100199   
0.01001   0.000100199   
0.03003   0.000901667   
0.0500501   0.00250396   
0.0700701   0.0049058   
0.0900901   0.00810525   
0.11011   0.0120998   
0.13013   0.0168861   
0.15015   0.0224604   
0.17017   0.0288183   
0.19019   0.0359546   
0.21021   0.0438636   
0.23023   0.0525389   
0.25025   0.0619736   
0.27027   0.07216   
0.29029   0.0830899   
0.31031   0.0947545   
0.33033   0.107144   
0.35035   0.12025   
0.37037   0.13406   
0.39039   0.148563   
0.41041   0.163748   
0.43043   0.179602   
0.45045   0.196113   
0.47047   0.213267   
0.49049   0.23105   
0.510511   0.249447   
0.530531   0.268444   
0.550551   0.288024   
0.570571   0.308172   
0.590591   0.328871   
0.610611   0.350104   
0.630631   0.371854   
0.650651   0.394102   
0.670671   0.41683   
0.690691   0.440018   
0.710711   0.463648   
0.730731   0.4877   
0.750751   0.512153   
0.770771   0.536987   
0.790791   0.562181   
0.810811   0.587713   
0.830831   0.613562   
0.850851   0.639705   
0.870871   0.666121   
0.890891   0.692785   
0.910911   0.719677   
0.930931   0.746771   
0.950951   0.774044   
0.970971   0.801473   
0.990991   0.829033   
1.01101   0.8567   
1.03103   0.884449   
1.05105   0.912255   
1.07107   0.940094   
1.09109   0.967941   
1.11111   0.995769   
1.13113   1.02355   
1.15115   1.05127   
1.17117   1.07889   
1.19119   1.10639   
1.21121   1.13375   
1.23123   1.16093   
1.25125   1.18791   
1.27127   1.21467   
1.29129   1.24118   
1.31131   1.26741   
1.33133   1.29334   
1.35135   1.31894   
1.37137   1.34419   
1.39139   1.36906   
1.41141   1.39352   
1.43143   1.41755   
1.45145   1.44113   
1.47147   1.46422   
1.49149   1.4868   
1.51151   1.50886   
1.53153   1.53035   
1.55155   1.55126   
1.57157   1.57157   
1.59159   1.59125   
1.61161   1.61027   
1.63163   1.62861   
1.65165   1.64626   
1.67167   1.66317   
1.69169   1.67934   
1.71171   1.69474   
1.73173   1.70935   
1.75175   1.72315   
1.77177   1.73611   
1.79179   1.74821   
1.81181   1.75944   
1.83183   1.76978   
1.85185   1.77919   
1.87187   1.78767   
1.89189   1.7952   
1.91191   1.80175   
1.93193   1.80731   
1.95195   1.81187   
1.97197   1.8154   
1.99199   1.81789   
2.01201   1.81933   
2.03203   1.81969   
2.05205   1.81897   
2.07207   1.81715   
2.09209   1.81421   
2.11211   1.81015   
2.13213   1.80495   
2.15215   1.79859   
2.17217   1.79108   
2.19219   1.7824   
2.21221   1.77253   
2.23223   1.76148   
2.25225   1.74923   
2.27227   1.73577   
2.29229   1.7211   
2.31231   1.7052   
2.33233   1.68809   
2.35235   1.66974   
2.37237   1.65016   
2.39239   1.62935   
2.41241   1.60729   
2.43243   1.58399   
2.45245   1.55945   
2.47247   1.53367   
2.49249   1.50664   
2.51251   1.47837   
2.53253   1.44885   
2.55255   1.4181   
2.57257   1.38612   
2.59259   1.3529   
2.61261   1.31846   
2.63263   1.2828   
2.65265   1.24593   
2.67267   1.20784   
2.69269   1.16856   
2.71271   1.12809   
2.73273   1.08643   
2.75275   1.04361   
2.77277   0.999626   
2.79279   0.954493   
2.81281   0.908225   
2.83283   0.860834   
2.85285   0.812334   
2.87287   0.76274   
2.89289   0.712068   
2.91291   0.660334   
2.93293   0.607554   
2.95295   0.553746   
2.97297   0.49893   
2.99299   0.443123   
3.01301   0.386346   
3.03303   0.328619   
3.05305   0.269963   
3.07307   0.210401   
3.09309   0.149955   
3.11311   0.088648   
3.13313   0.0265045   
3.15315   -0.0364512   
3.17317   -0.100194   
3.19319   -0.164697   
3.21321   -0.229935   
3.23323   -0.295881   
3.25325   -0.362506   
3.27327   -0.429782   
3.29329   -0.497681   
3.31331   -0.566172   
3.33333   -0.635227   
3.35335   -0.704813   
3.37337   -0.774901   
3.39339   -0.845458   
3.41341   -0.916453   
3.43343   -0.987853   
3.45345   -1.05962   
3.47347   -1.13173   
3.49349   -1.20415   
3.51351   -1.27683   
3.53353   -1.34975   
3.55355   -1.42287   
3.57357   -1.49615   
3.59359   -1.56956   
3.61361   -1.64306   
3.63363   -1.71662   
3.65365   -1.7902   
3.67367   -1.86376   
3.69369   -1.93726   
3.71371   -2.01067   
3.73373   -2.08394   
3.75375   -2.15705   
3.77377   -2.22994   
3.79379   -2.30259   
3.81381   -2.37496   
3.83383   -2.447   
3.85385   -2.51867   
3.87387   -2.58995   
3.89389   -2.66078   
3.91391   -2.73113   
3.93393   -2.80096   
3.95395   -2.87023   
3.97397   -2.9389   
3.99399   -3.00693   
4.01401   -3.07429   
4.03403   -3.14092   
4.05405   -3.20681   
4.07407   -3.27189   
4.09409   -3.33615   
4.11411   -3.39953   
4.13413   -3.462   
4.15415   -3.52352   
4.17417   -3.58405   
4.19419   -3.64356   
4.21421   -3.702   
4.23423   -3.75935   
4.25425   -3.81555   
4.27427   -3.87058   
4.29429   -3.9244   
4.31431   -3.97697   
4.33433   -4.02826   
4.35435   -4.07823   
4.37437   -4.12685   
4.39439   -4.17408   
4.41441   -4.21988   
4.43443   -4.26424   
4.45445   -4.3071   
4.47447   -4.34844   
4.49449   -4.38822   
4.51451   -4.42642   
4.53453   -4.463   
4.55455   -4.49794   
4.57457   -4.5312   
4.59459   -4.56276   
4.61461   -4.59257   
4.63463   -4.62063   
4.65465   -4.6469   
4.67467   -4.67135   
4.69469   -4.69396   
4.71471   -4.7147   
4.73473   -4.73355   
4.75475   -4.75049   
4.77477   -4.76549   
4.79479   -4.77852   
4.81481   -4.78958   
4.83483   -4.79864   
4.85485   -4.80567   
4.87487   -4.81066   
4.89489   -4.8136   
4.91491   -4.81446   
4.93493   -4.81323   
4.95495   -4.8099   
4.97497   -4.80444   
4.99499   -4.79685   
5.01502   -4.78712   
5.03504   -4.77523   
5.05506   -4.76117   
5.07508   -4.74493   
5.0951   -4.7265   
5.11512   -4.70589   
5.13514   -4.68307   
5.15516   -4.65804   
5.17518   -4.63081   
5.1952   -4.60136   
5.21522   -4.5697   
5.23524   -4.53582   
5.25526   -4.49972   
5.27528   -4.4614   
5.2953   -4.42086   
5.31532   -4.37812   
5.33534   -4.33316   
5.35536   -4.286   
5.37538   -4.23664   
5.3954   -4.18509   
5.41542   -4.13136   
5.43544   -4.07545   
5.45546   -4.01738   
5.47548   -3.95716   
5.4955   -3.8948   
5.51552   -3.83031   
5.53554   -3.76371   
5.55556   -3.69501   
5.57558   -3.62423   
5.5956   -3.55139   
5.61562   -3.47651   
5.63564   -3.39961   
5.65566   -3.3207   
5.67568   -3.23981   
5.6957   -3.15697   
5.71572   -3.0722   
5.73574   -2.98551   
5.75576   -2.89695   
5.77578   -2.80653   
5.7958   -2.71429   
5.81582   -2.62025   
5.83584   -2.52445   
5.85586   -2.42691   
5.87588   -2.32767   
5.8959   -2.22676   
5.91592   -2.12422   
5.93594   -2.02007   
5.95596   -1.91437   
5.97598   -1.80713   
5.996   -1.69841   
6.01602   -1.58824   
6.03604   -1.47666   
6.05606   -1.36371   
6.07608   -1.24943   
6.0961   -1.13387   
6.11612   -1.01707   
6.13614   -0.899065   
6.15616   -0.77991   
6.17618   -0.659647   
6.1962   -0.538322   
6.21622   -0.415983   
6.23624   -0.292678   
6.25626   -0.168455   
6.27628   -0.0433626   
6.2963   0.0825483   
6.31632   0.209228   
6.33634   0.336624   
6.35636   0.464686   
6.37638   0.593362   
6.3964   0.722597   
6.41642   0.852339   
6.43644   0.982535   
6.45646   1.11313   
6.47648   1.24407   
6.4965   1.37529   
6.51652   1.50675   
6.53654   1.63838   
6.55656   1.77013   
6.57658   1.90195   
6.5966   2.03377   
6.61662   2.16553   
6.63664   2.29719   
6.65666   2.42868   
6.67668   2.55994   
6.6967   2.69092   
6.71672   2.82155   
6.73674   2.95177   
6.75676   3.08154   
6.77678   3.21078   
6.7968   3.33944   
6.81682   3.46746   
6.83684   3.59479   
6.85686   3.72135   
6.87688   3.84709   
6.8969   3.97196   
6.91692   4.09589   
6.93694   4.21883   
6.95696   4.34071   
6.97698   4.46148   
6.997   4.58107   
7.01702   4.69944   
7.03704   4.81651   
7.05706   4.93224   
7.07708   5.04657   
7.0971   5.15944   
7.11712   5.27079   
7.13714   5.38056   
7.15716   5.48871   
7.17718   5.59517   
7.1972   5.69989   
7.21722   5.80281   
7.23724   5.90389   
7.25726   6.00306   
7.27728   6.10028   
7.2973   6.19549   
7.31732   6.28864   
7.33734   6.37968   
7.35736   6.46856   
7.37738   6.55523   
7.3974   6.63964   
7.41742   6.72174   
7.43744   6.80148   
7.45746   6.87883   
7.47748   6.95372   
7.4975   7.02613   
7.51752   7.09599   
7.53754   7.16328   
7.55756   7.22795   
7.57758   7.28996   
7.5976   7.34926   
7.61762   7.40582   
7.63764   7.45959   
7.65766   7.51056   
7.67768   7.55866   
7.6977   7.60388   
7.71772   7.64618   
7.73774   7.68552   
7.75776   7.72187   
7.77778   7.75521   
7.7978   7.78549   
7.81782   7.81271   
7.83784   7.83682   
7.85786   7.8578   
7.87788   7.87563   
7.8979   7.89028   
7.91792   7.90174   
7.93794   7.90998   
7.95796   7.91498   
7.97798   7.91673   
7.998   7.9152   
8.01802   7.91039   
8.03804   7.90227   
8.05806   7.89084   
8.07808   7.87609   
8.0981   7.858   
8.11812   7.83657   
8.13814   7.81179   
8.15816   7.78365   
8.17818   7.75215   
8.1982   7.71729   
8.21822   7.67907   
8.23824   7.63748   
8.25826   7.59254   
8.27828   7.54423   
8.2983   7.49257   
8.31832   7.43756   
8.33834   7.37922   
8.35836   7.31754   
8.37838   7.25254   
8.3984   7.18424   
8.41842   7.11264   
8.43844   7.03776   
8.45846   6.95962   
8.47848   6.87823   
8.4985   6.79362   
8.51852   6.7058   
8.53854   6.6148   
8.55856   6.52064   
8.57858   6.42335   
8.5986   6.32296   
8.61862   6.21949   
8.63864   6.11297   
8.65866   6.00343   
8.67868   5.89091   
8.6987   5.77544   
8.71872   5.65706   
8.73874   5.53579   
8.75876   5.41169   
8.77878   5.28479   
8.7988   5.15514   
8.81882   5.02276   
8.83884   4.88772   
8.85886   4.75005   
8.87888   4.6098   
8.8989   4.46701   
8.91892   4.32174   
8.93894   4.17404   
8.95896   4.02396   
8.97898   3.87155   
8.999   3.71686   
9.01902   3.55995   
9.03904   3.40088   
9.05906   3.23971   
9.07908   3.07648   
9.0991   2.91128   
9.11912   2.74414   
9.13914   2.57514   
9.15916   2.40434   
9.17918   2.2318   
9.1992   2.05759   
9.21922   1.88177   
9.23924   1.70442   
9.25926   1.52559   
9.27928   1.34536   
9.2993   1.1638   
9.31932   0.980982   
9.33934   0.79697   
9.35936   0.61184   
9.37938   0.425664   
9.3994   0.238518   
9.41942   0.0504741   
9.43944   -0.138391   
9.45946   -0.328002   
9.47948   -0.518283   
9.4995   -0.709157   
9.51952   -0.900545   
9.53954   -1.09237   
9.55956   -1.28456   
9.57958   -1.47702   
9.5996   -1.66968   
9.61962   -1.86247   
9.63964   -2.05529   
9.65966   -2.24807   
9.67968   -2.44073   
9.6997   -2.63319   
9.71972   -2.82537   
9.73974   -3.01718   
9.75976   -3.20854   
9.77978   -3.39937   
9.7998   -3.5896   
9.81982   -3.77913   
9.83984   -3.96788   
9.85986   -4.15578   
9.87988   -4.34274   
9.8999   -4.52868   
9.91992   -4.71352   
9.93994   -4.89717   
9.95996   -5.07956   
9.97998   -5.2606   
10   -5.44021   
